epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,11959.3,0.89296,0.49668,0.00769,0.88801,0.81204,0.87355,0.63871,1.26229,0.85643,0.01559,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,12051.3,0.8961,0.49831,0.00759,0.88395,0.81835,0.87305,0.63906,1.25723,0.86414,0.01548,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,12143.3,0.87791,0.49136,0.00764,0.89205,0.81274,0.87488,0.64083,1.25436,0.86198,0.01546,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,12235.4,0.87543,0.4811,0.00749,0.88473,0.81709,0.87495,0.64113,1.24845,0.86709,0.01541,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,12327,0.86968,0.46836,0.00753,0.88488,0.81659,0.87538,0.64123,1.24827,0.871,0.01542,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,12419.4,0.87089,0.47412,0.00742,0.89161,0.81503,0.87523,0.64171,1.25072,0.86516,0.01549,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,12511.7,0.86489,0.46757,0.0073,0.88614,0.821,0.87544,0.64181,1.24647,0.87265,0.01545,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,12603.4,0.86041,0.46485,0.00727,0.88588,0.81848,0.87458,0.64176,1.2491,0.86943,0.01548,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,12695.3,0.85167,0.46452,0.00738,0.89419,0.81312,0.87562,0.64377,1.24706,0.86603,0.01546,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,12787.2,0.84881,0.45519,0.00729,0.88076,0.82448,0.87426,0.6432,1.24674,0.87079,0.01547,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,12879.1,0.83751,0.45185,0.00726,0.88084,0.825,0.8753,0.64504,1.24692,0.86363,0.01547,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,12970.4,0.83998,0.44853,0.00706,0.88495,0.82225,0.87585,0.64646,1.24486,0.8675,0.01544,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,13062.3,0.83313,0.44381,0.0072,0.89106,0.81493,0.87624,0.64779,1.2475,0.86634,0.01551,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,13154.4,0.83635,0.44281,0.00703,0.88205,0.82419,0.87666,0.64957,1.24502,0.86024,0.01549,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,13246.2,0.82238,0.44369,0.00683,0.89264,0.81651,0.87726,0.65115,1.24391,0.86254,0.01548,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,13338.8,0.81671,0.43813,0.00695,0.89021,0.81937,0.87704,0.65113,1.244,0.8549,0.01555,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,13430.5,0.81799,0.44017,0.00694,0.89445,0.81529,0.87644,0.65153,1.24258,0.85652,0.01555,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,13522.8,0.81784,0.43378,0.0069,0.892,0.81724,0.87725,0.6529,1.24089,0.85588,0.01552,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,13615.2,0.81167,0.43028,0.00674,0.89556,0.81478,0.87733,0.65392,1.24079,0.85319,0.01554,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,13706.7,0.81404,0.42775,0.00678,0.89033,0.81776,0.87689,0.65336,1.23861,0.8631,0.01548,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,13798.2,0.80574,0.4297,0.0068,0.89116,0.8182,0.87749,0.6535,1.23625,0.86554,0.01544,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,13890,0.79713,0.42483,0.00667,0.89345,0.81669,0.87729,0.65394,1.23529,0.86687,0.01544,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,13982,0.79111,0.41979,0.00653,0.89726,0.81677,0.8773,0.65478,1.23563,0.86238,0.01544,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,14073.8,0.79085,0.42279,0.00657,0.89478,0.81907,0.87718,0.65436,1.23595,0.86704,0.01545,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,14164.3,0.79004,0.4162,0.00648,0.89019,0.81928,0.87805,0.65566,1.23423,0.86776,0.01543,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,14255.3,0.77637,0.4135,0.00658,0.88891,0.82132,0.8775,0.65606,1.23215,0.86448,0.01545,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,14346.8,0.77498,0.40313,0.00641,0.88927,0.82271,0.87821,0.65747,1.23213,0.86046,0.01547,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,14439.3,0.76924,0.41114,0.00641,0.88952,0.81971,0.87682,0.65692,1.23016,0.8677,0.01542,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,14531.8,0.76516,0.40609,0.00643,0.89303,0.81961,0.87704,0.65803,1.23125,0.86444,0.01545,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,14623.3,0.75888,0.40023,0.00634,0.89289,0.82147,0.87733,0.65871,1.23055,0.86363,0.01547,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,14715.5,0.75757,0.39539,0.00624,0.88907,0.82306,0.8768,0.65963,1.22923,0.86597,0.01544,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,14807.7,0.75828,0.39429,0.00623,0.8895,0.82182,0.87771,0.66156,1.2282,0.8642,0.01542,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,14902.4,0.74689,0.39363,0.00626,0.89015,0.82204,0.87805,0.66124,1.22785,0.86603,0.01542,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,14996,0.74862,0.38829,0.00608,0.89083,0.82329,0.87839,0.66185,1.22705,0.86337,0.01544,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,15091,0.74353,0.39636,0.00608,0.88971,0.82681,0.87908,0.66383,1.22664,0.86258,0.01546,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,15186.5,0.74522,0.38028,0.00615,0.88719,0.82607,0.87943,0.66422,1.22484,0.86257,0.01545,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,15281.6,0.73482,0.3837,0.00609,0.88748,0.82525,0.87923,0.66403,1.22503,0.86324,0.01547,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,15376.9,0.72025,0.38046,0.00606,0.8892,0.82331,0.87844,0.66368,1.22524,0.86132,0.01549,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,15467.7,0.71962,0.37491,0.00589,0.88712,0.82325,0.87874,0.66442,1.22479,0.86438,0.01549,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,15559,0.722,0.37011,0.00602,0.89326,0.82069,0.87907,0.66589,1.22135,0.86379,0.01543,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,15649.8,0.72029,0.37149,0.0059,0.89577,0.81808,0.87886,0.66596,1.22202,0.8659,0.01544,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,15741.3,0.71891,0.36986,0.00588,0.89566,0.81826,0.87917,0.66583,1.22225,0.86684,0.01545,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,15834.2,0.71107,0.36893,0.00592,0.89514,0.81887,0.87913,0.66593,1.22098,0.87023,0.01543,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,15925.2,0.7087,0.36297,0.00583,0.89753,0.8151,0.87895,0.66576,1.22202,0.86706,0.01548,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,16017.2,0.7024,0.35971,0.00578,0.89743,0.81485,0.87948,0.66677,1.22127,0.86921,0.01545,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,16111,0.70208,0.35958,0.00572,0.89766,0.81606,0.88013,0.66755,1.22112,0.8679,0.01544,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,16206.3,0.69081,0.35991,0.00564,0.8943,0.82005,0.8804,0.66841,1.22104,0.86556,0.01544,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,16302.3,0.69134,0.35438,0.00566,0.88751,0.82583,0.88084,0.66877,1.2206,0.86567,0.01545,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,16397.7,0.68577,0.3527,0.00562,0.88841,0.82596,0.88059,0.66895,1.22012,0.86677,0.01545,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,16493.6,0.68657,0.35771,0.00567,0.89136,0.82211,0.88159,0.66975,1.22022,0.86764,0.01546,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,16589.3,0.67481,0.3448,0.00549,0.89091,0.82403,0.88128,0.66948,1.21941,0.8673,0.01545,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,16684.1,0.68599,0.34719,0.00568,0.89073,0.82436,0.88094,0.6697,1.21971,0.8658,0.01547,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,16775.9,0.67648,0.34377,0.00546,0.89457,0.81993,0.88083,0.66986,1.21932,0.86603,0.01547,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,16867.7,0.66924,0.3444,0.00542,0.89984,0.81662,0.88086,0.66996,1.21797,0.87001,0.01545,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,16959.7,0.67322,0.3466,0.00537,0.89549,0.8193,0.88122,0.67038,1.21688,0.87219,0.01544,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,17052.4,0.66367,0.33969,0.00539,0.89789,0.81998,0.88109,0.67036,1.21723,0.87172,0.01545,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,17143.8,0.65827,0.33587,0.00524,0.89758,0.81954,0.88082,0.67075,1.21515,0.87495,0.01542,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,17236,0.66288,0.34436,0.00539,0.89682,0.81951,0.88071,0.67107,1.21486,0.87459,0.01541,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,17328.3,0.65161,0.34187,0.00535,0.89849,0.81842,0.88058,0.67144,1.21483,0.87409,0.01542,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,17420.8,0.65249,0.3329,0.00519,0.89792,0.81867,0.88093,0.67196,1.21489,0.87351,0.01543,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,17513.1,0.64878,0.32966,0.00523,0.89715,0.81854,0.88091,0.67241,1.21424,0.87414,0.01541,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,17624.4,0.58312,0.21035,0.005,0.89941,0.81766,0.88114,0.67277,1.21333,0.87449,0.0154,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,17715,0.56513,0.19833,0.00472,0.89871,0.819,0.88131,0.67313,1.21225,0.87707,0.01539,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,17806.7,0.55257,0.19394,0.00457,0.89965,0.81808,0.88106,0.67301,1.21107,0.87894,0.01536,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,17896.8,0.5478,0.19394,0.00448,0.89918,0.81889,0.88064,0.67279,1.21074,0.87706,0.01536,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,17989.6,0.54813,0.19411,0.00452,0.89972,0.81842,0.88052,0.67291,1.21004,0.87572,0.01537,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,18080.9,0.53848,0.18902,0.00436,0.9003,0.81838,0.88078,0.67316,1.21055,0.87334,0.01538,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,18172.8,0.53612,0.19118,0.00437,0.89761,0.82083,0.88086,0.67341,1.21037,0.87304,0.01538,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,18267,0.53393,0.19091,0.00434,0.89763,0.82058,0.88072,0.67379,1.20928,0.87492,0.01535,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,18361.7,0.53056,0.18758,0.00423,0.89657,0.82182,0.88094,0.67422,1.20942,0.87412,0.01537,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,18456,0.5214,0.18601,0.0042,0.89366,0.82366,0.88093,0.6744,1.20984,0.87244,0.01539,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
