epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
36,12696.8,1.46805,1.31526,0.016,0.69535,0.67273,0.71993,0.38662,1.61907,1.2184,0.02408,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,13019.8,1.45054,1.30272,0.01614,0.71101,0.6823,0.73279,0.39517,1.6085,1.20766,0.0242,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,13344.6,1.43959,1.29269,0.01578,0.72467,0.67076,0.73051,0.39777,1.60061,1.198,0.02365,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,13668.3,1.46513,1.27728,0.01617,0.71069,0.68106,0.73282,0.40026,1.5774,1.19135,0.02322,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,13995.6,1.44935,1.27702,0.01578,0.72128,0.69157,0.73876,0.40912,1.56866,1.19373,0.02303,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,14324.3,1.42747,1.24182,0.01542,0.73878,0.68936,0.74553,0.41182,1.58705,1.15158,0.02336,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,14689.9,1.42438,1.21749,0.01548,0.72775,0.69633,0.74897,0.41342,1.59094,1.15584,0.02359,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,15042.4,1.42043,1.22107,0.01548,0.74306,0.70721,0.761,0.42038,1.58041,1.13866,0.02335,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,15367.4,1.42209,1.19878,0.0155,0.74585,0.70591,0.76835,0.42693,1.57709,1.11788,0.02324,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,15728.3,1.41039,1.19229,0.01534,0.72482,0.71347,0.75709,0.42293,1.59071,1.14247,0.02348,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,16052.9,1.42162,1.15765,0.01519,0.74469,0.71525,0.77401,0.42978,1.59343,1.09186,0.02387,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,16377.8,1.40384,1.16877,0.01558,0.75848,0.70837,0.77311,0.43023,1.59396,1.0818,0.02376,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,16702.7,1.40624,1.17114,0.01539,0.74684,0.71429,0.77122,0.43386,1.57331,1.09584,0.0233,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,17026.1,1.38794,1.15165,0.01497,0.77995,0.7122,0.785,0.43999,1.5799,1.07344,0.0236,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,17350.7,1.38988,1.13605,0.0152,0.77773,0.7122,0.78021,0.43657,1.56887,1.07752,0.02319,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,17674,1.37878,1.12108,0.01492,0.76816,0.71391,0.77675,0.43528,1.5747,1.09802,0.02345,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,17997.1,1.37597,1.1113,0.01501,0.77041,0.72499,0.78527,0.44365,1.57117,1.06443,0.02358,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,18320.7,1.37728,1.08258,0.01487,0.76965,0.72118,0.7839,0.44647,1.5682,1.08216,0.02339,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,18643.8,1.35631,1.08639,0.01467,0.77002,0.73581,0.78858,0.44919,1.57135,1.06647,0.02338,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,18969.5,1.35464,1.08743,0.01474,0.76871,0.73732,0.79416,0.45479,1.57962,1.04047,0.02356,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,19294.2,1.36163,1.07355,0.01473,0.77552,0.73817,0.79395,0.45666,1.55251,1.04479,0.02282,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,19618.8,1.34013,1.05009,0.01453,0.78099,0.73134,0.79744,0.45559,1.56378,1.04279,0.02328,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,19941.9,1.34666,1.07284,0.01459,0.77554,0.73593,0.7975,0.45656,1.55694,1.06327,0.02332,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,20265.7,1.34064,1.04196,0.01436,0.76932,0.74771,0.80037,0.45715,1.5514,1.03104,0.0234,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,20589.5,1.32334,1.03032,0.0142,0.79663,0.74707,0.80835,0.46912,1.5387,0.99601,0.02282,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,20914,1.32751,1.03133,0.01429,0.80416,0.7402,0.81382,0.47005,1.53493,0.99258,0.02269,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,21236.9,1.32004,1.01431,0.01424,0.79767,0.75709,0.81458,0.47448,1.52486,0.9809,0.02221,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,21560.4,1.32415,0.99509,0.01416,0.79043,0.754,0.81377,0.47232,1.53444,0.99024,0.02254,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,21883.3,1.31156,1.00874,0.01416,0.78736,0.75879,0.81539,0.47295,1.52108,0.98726,0.0221,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,22206.1,1.30161,0.98962,0.01393,0.79544,0.76581,0.81958,0.47839,1.51866,0.97753,0.02239,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,22530.4,1.29675,0.98328,0.01415,0.79985,0.76286,0.82117,0.48262,1.51678,0.96739,0.02197,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,22854.9,1.29024,0.96921,0.01388,0.79567,0.76574,0.81925,0.48446,1.51609,0.99961,0.02215,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,23178.9,1.28301,0.97186,0.01404,0.80373,0.76761,0.82433,0.48932,1.50045,0.97912,0.02167,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,23501.3,1.28278,0.94115,0.01382,0.80135,0.77615,0.83166,0.49452,1.4974,0.96076,0.02176,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,23824.8,1.27496,0.97078,0.01367,0.80245,0.75944,0.82062,0.48622,1.50457,0.99222,0.02189,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,24151.8,1.27093,0.9482,0.01351,0.80199,0.77255,0.82919,0.49546,1.48849,0.97001,0.0216,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,24480.3,1.27066,0.96187,0.01384,0.81492,0.75508,0.82716,0.49404,1.49738,0.96092,0.02195,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,24829.7,1.26568,0.92255,0.01361,0.805,0.77288,0.82907,0.49884,1.4921,0.95011,0.02166,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,25279.6,1.25661,0.90555,0.01324,0.81523,0.76598,0.83378,0.50552,1.48582,0.93776,0.02136,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,25603.8,1.2426,0.9101,0.01342,0.81573,0.7772,0.83595,0.50487,1.48355,0.93326,0.02152,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,25926.6,1.24423,0.89284,0.01352,0.81735,0.77663,0.83882,0.50826,1.46803,0.92964,0.02115,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,26249.8,1.23971,0.9044,0.01299,0.8191,0.78386,0.8389,0.50846,1.47355,0.9317,0.02134,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,26574,1.22585,0.89068,0.01317,0.8154,0.77858,0.83656,0.50967,1.46128,0.94679,0.02107,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,26898.4,1.22761,0.89481,0.01333,0.82547,0.77944,0.84327,0.51288,1.47129,0.93751,0.02139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,27223.1,1.22022,0.87577,0.01291,0.81718,0.7905,0.83982,0.51402,1.46565,0.93743,0.02137,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,27547.1,1.2106,0.86172,0.01296,0.82796,0.78731,0.84379,0.51799,1.46292,0.93096,0.02134,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,27870.1,1.20756,0.8592,0.01286,0.83574,0.77842,0.84484,0.52316,1.45006,0.92868,0.02088,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,28193.9,1.19713,0.85846,0.01275,0.82673,0.7859,0.8473,0.52576,1.43479,0.91798,0.02056,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,28518.6,1.19169,0.8402,0.01267,0.82904,0.79383,0.8477,0.52507,1.44214,0.91839,0.02072,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,28842.2,1.19431,0.83644,0.01302,0.82682,0.79486,0.84991,0.52722,1.45819,0.9007,0.0212,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,29168.2,1.18548,0.83149,0.01266,0.82627,0.79557,0.84996,0.52738,1.45187,0.91254,0.02121,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,29492.9,1.18644,0.82784,0.01281,0.83259,0.79749,0.85349,0.52954,1.45525,0.90458,0.0213,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,29817.5,1.17105,0.8202,0.01244,0.83394,0.79794,0.85334,0.53029,1.45259,0.89568,0.02132,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,30142.7,1.17545,0.81525,0.01268,0.83605,0.79232,0.85325,0.53385,1.44276,0.90042,0.02091,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,30467.2,1.16323,0.81906,0.01255,0.82566,0.80321,0.85436,0.53453,1.44162,0.89237,0.02099,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,30791.4,1.15305,0.79559,0.01251,0.83936,0.79938,0.85383,0.53558,1.44082,0.903,0.02099,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,31114.8,1.15769,0.79874,0.01242,0.84325,0.79527,0.85716,0.53974,1.43717,0.89896,0.02087,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,31438.5,1.15387,0.78628,0.01235,0.84721,0.80179,0.85757,0.54127,1.43306,0.88932,0.02076,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,31761.7,1.14967,0.78373,0.01231,0.8502,0.80334,0.8591,0.54505,1.42596,0.88826,0.02059,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,32085.5,1.13852,0.76417,0.01221,0.84668,0.80721,0.85837,0.54629,1.41859,0.89544,0.02044,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,32408.5,1.13506,0.76888,0.01221,0.84313,0.80739,0.85871,0.54874,1.41638,0.89264,0.02047,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,32732.7,1.11682,0.74586,0.0118,0.84209,0.81004,0.85897,0.54976,1.41813,0.8946,0.02061,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,33057,1.12183,0.77516,0.01203,0.84409,0.80947,0.8623,0.55361,1.41631,0.89108,0.02057,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,33381.3,1.11606,0.74416,0.01186,0.84668,0.8077,0.8632,0.55353,1.41691,0.8805,0.02067,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,33706,1.11199,0.75237,0.01216,0.84594,0.80619,0.86333,0.55534,1.41322,0.8836,0.02051,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,34030.2,1.09853,0.74688,0.01171,0.8479,0.80437,0.86182,0.55495,1.40891,0.89223,0.02042,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,34353.8,1.10487,0.74162,0.01182,0.84986,0.80463,0.86231,0.55571,1.41209,0.88652,0.02057,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,34680.6,1.0965,0.74042,0.0118,0.84187,0.81787,0.86338,0.55715,1.41058,0.87714,0.02058,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,35016.6,1.09638,0.72738,0.01163,0.85234,0.81051,0.86481,0.56,1.40619,0.8692,0.02047,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,35362.7,1.07612,0.72363,0.01156,0.8625,0.80528,0.86776,0.56175,1.40386,0.87628,0.02039,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,35701.1,1.07516,0.71941,0.01155,0.86143,0.80639,0.869,0.56425,1.40073,0.87442,0.02029,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,36025,1.07431,0.71565,0.01151,0.86757,0.80432,0.86877,0.5655,1.39513,0.87164,0.02022,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,36349,1.05817,0.70905,0.01132,0.85538,0.8137,0.86895,0.56601,1.39513,0.87932,0.02021,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,36673.1,1.06049,0.70936,0.01139,0.85954,0.81239,0.8706,0.56691,1.3987,0.8746,0.02031,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,36996.9,1.05864,0.7083,0.01124,0.85555,0.81408,0.87125,0.56806,1.39584,0.87914,0.02028,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,37320.6,1.06434,0.69005,0.01131,0.8662,0.80183,0.87051,0.56905,1.39299,0.88168,0.02025,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,37646.2,1.04575,0.70177,0.01116,0.86172,0.81337,0.87159,0.57199,1.39064,0.88309,0.02024,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,37971.8,1.04079,0.68147,0.01113,0.86453,0.81261,0.87207,0.57264,1.38555,0.8843,0.02017,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,38296.9,1.04344,0.68693,0.01117,0.85825,0.82067,0.87278,0.57432,1.38094,0.88121,0.02008,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,38620.4,1.02994,0.67198,0.01104,0.85413,0.81934,0.87243,0.57522,1.38076,0.87512,0.02012,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,38944.9,1.02665,0.66347,0.01098,0.86401,0.81637,0.87475,0.5776,1.38102,0.8622,0.02018,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,39270.2,1.02239,0.6545,0.01085,0.86014,0.82314,0.87448,0.57861,1.38058,0.85786,0.02019,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,39602.8,1.0167,0.65416,0.01072,0.85917,0.82089,0.87435,0.5808,1.37397,0.85976,0.02011,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,39965.2,1.00191,0.6587,0.01084,0.8602,0.824,0.87507,0.58256,1.37514,0.85556,0.02017,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,40305.5,1.00298,0.65202,0.01064,0.866,0.81848,0.87575,0.58433,1.36918,0.86217,0.02004,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,40631.7,1.00163,0.65273,0.0107,0.86864,0.81892,0.87585,0.58494,1.36547,0.85961,0.02004,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,40954.7,0.99994,0.64645,0.01074,0.86585,0.81625,0.8745,0.58601,1.36555,0.85455,0.02007,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,41287.1,0.98817,0.64496,0.01048,0.87671,0.80853,0.87531,0.58612,1.361,0.85765,0.01999,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,41612.3,0.98917,0.62947,0.01042,0.87711,0.81296,0.87648,0.58827,1.35913,0.85762,0.01999,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,41938.7,0.97704,0.62976,0.01031,0.86448,0.82553,0.87815,0.58905,1.35761,0.85876,0.01999,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,42262.6,0.97682,0.62422,0.01037,0.86554,0.82138,0.87823,0.59108,1.35434,0.86297,0.01993,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,42586.3,0.96573,0.6137,0.0103,0.86929,0.82182,0.87815,0.59081,1.35348,0.85572,0.01994,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,42909.8,0.95613,0.6043,0.01016,0.86259,0.82115,0.87687,0.59142,1.34778,0.85982,0.01984,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,43233.7,0.96329,0.60767,0.01024,0.87276,0.81406,0.87638,0.59233,1.34509,0.86111,0.01979,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,43558.3,0.95682,0.60386,0.01007,0.88105,0.8074,0.87638,0.59387,1.34229,0.86142,0.01972,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,43884.1,0.93967,0.58969,0.00984,0.8771,0.81265,0.87705,0.59527,1.34021,0.85734,0.01972,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,44220.6,0.94036,0.60275,0.01004,0.87627,0.81501,0.87796,0.597,1.33885,0.85343,0.0197,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,44729.2,0.93222,0.59251,0.01012,0.86844,0.81817,0.87792,0.59767,1.33748,0.85665,0.01969,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,45065.1,0.93207,0.58861,0.00978,0.87001,0.82273,0.87799,0.59943,1.33557,0.85375,0.01969,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,45388.9,0.92765,0.59483,0.00984,0.88049,0.81668,0.87929,0.60141,1.33536,0.85431,0.01968,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
